"","player_api_id","player_name","no_of_appearences","overall_rating","gk_rating","no_of_leagues"
"1873",31498,"Cleber Santana",25,78,148,1
"1874",307069,"Cleber",18,74,58,1
"1875",185518,"Clemens Fandrich",7,65,134,1
"1876",35989,"Clemens Fritz",204,79,141,1
"1877",118298,"Clemens Walch",3,67,126,1
"1878",41174,"Clement Chantome",106,77,145,1
"1879",182925,"Clement Grenier",57,79,127,1
"1880",311009,"Clement Maury",17,70,360,1
"1881",277444,"Clement Tainmont",21,71,41,1
"1882",470836,"Clesio Bauque",1,65,62,1
"1883",23864,"Cleveland Taylor",5,66,125,1
"1884",360509,"Cleyton",33,69,43,1
"1885",30956,"Clint Dempsey",144,81,168,1
"1886",23311,"Clint Hill",65,72,110,1
"1887",266105,"Clinton Mata",12,66,47,1
"1888",409161,"Clinton Njie",8,69,52,1
"1889",311111,"Cofie Bekoe",3,63,39,1
"1890",151063,"Coke",102,80,138,1
"1891",208699,"Colin Coosemans",33,69,346,1
"1892",35524,"Colin Healy",6,71,120,1
"1893",38865,"Colin Kazim-Richards",43,77,145,3
"1894",35475,"Colin McMenamin",6,61,46,1
"1895",32706,"Colin Nish",80,75,128,1
"1896",703659,"Colin Trachsel",1,51,48,1
"1897",417756,"Coll Donaldson",5,61,61,1
"1898",37156,"Collin Benjamin",9,74,143,1
"1899",30963,"Collin Samuel",26,64,127,1
"1900",243486,"Collin van Eijk",1,57,291,1
"1901",462085,"Collins Fai",3,68,46,1
"1902",24037,"Collins John",4,77,127,1
"1903",277796,"Connor Laerenbergh",1,57,53,1
"1904",611682,"Connor Randall",1,55,46,1
"1905",237562,"Connor Ripley",18,62,320,1
"1906",169721,"Connor Wickham",64,73,52,1
"1907",470003,"Conor Brennan",4,51,252,1
"1908",571546,"Conor Grant",3,63,53,1
"1909",419765,"Conor Newton",36,63,53,1
"1910",355740,"Conor Pepper",1,60,53,1
"1911",77727,"Conor Sammon",51,72,132,2
"1912",295069,"Conor Townsend",16,65,52,1
"1913",159663,"Conrad Balatoni",63,63,59,1
"1914",28081,"Constant Djakpa",52,75,145,1
"1915",318535,"Constantin Nica",6,63,51,1
"1916",424391,"Corentin Fiore",10,68,63,1
"1917",363359,"Corentin Jean",33,70,58,1
"1918",611714,"Corentin Kocur",1,54,51,1
"1919",473852,"Corentin Tolisso",57,76,54,1
"1920",43345,"Cornel Predescu",1,56,43,1
"1921",38581,"Corona",76,75,160,1
"1922",37473,"Cosmin Contra",10,76,139,1
"1923",43338,"Cosmin Moti",1,71,62,1
"1924",103428,"Costel Pantilimon",26,76,378,1
"1925",41073,"Craig Beattie",3,71,109,2
"1926",33781,"Craig Bellamy",52,82,130,1
"1927",32907,"Craig Bryson",92,73,145,1
"1928",40548,"Craig Cathcart",48,73,90,1
"1929",33693,"Craig Conway",75,74,132,1
"1930",46377,"Craig Curran",30,62,113,1
"1931",32674,"Craig Dargo",29,77,115,1
"1932",169162,"Craig Dawson",82,68,99,1
"1933",187668,"Craig Eastmond",2,66,139,1
"1934",24260,"Craig Easton",1,62,141,1
"1935",23034,"Craig Fagan",16,72,151,1
"1936",25075,"Craig Gardner",78,75,135,1
"1937",32562,"Craig Gordon",122,81,405,2
"1938",411207,"Craig Moore",4,54,54,1
"1939",410361,"Craig Murray",1,53,53,1
"1940",150596,"Craig Noone",6,72,122,1
"1941",109191,"Craig Reid",26,62,57,1
"1942",33914,"Craig Samson",162,68,332,1
"1943",419136,"Craig Slater",52,62,54,1
"1944",443967,"Craig Storie",3,56,54,1
"1945",183515,"Craig Thomson",30,65,132,1
"1946",408981,"Craig Thomson",1,53,62,1
"1947",473822,"Craig Wighton",4,57,49,1
"1948",25584,"Cribari",47,77,143,1
"1949",96839,"Cris Santos",31,69,117,1
"1950",30931,"Cris",86,89,147,1
"1951",528508,"Crislan",3,72,65,1
"1952",113695,"Cristian Alvarez",70,77,380,1
"1953",361340,"Cristian Amado",1,69,58,1
"1954",243608,"Cristian Battocchio",1,68,57,1
"1955",359189,"Cristian Benavente",1,63,49,1
"1956",31073,"Cristian Benitez",20,79,125,1
"1957",102628,"Cristian Bustos",1,69,145,1
"1958",439933,"Cristian Ceballos",6,69,46,1
"1959",27692,"Cristian Chivu",78,85,151,1
"1960",274456,"Cristian Cuevas",10,67,48,1
"1961",46297,"Cristian Daniel Ansaldi",28,79,151,2
"1962",8840,"Cristian Florin Ianu",55,66,140,1
"1963",114076,"Cristian Gamboa",1,74,56,1
"1964",500791,"Cristian Herrera",10,70,61,1
"1965",37445,"Cristian Hidalgo",4,72,147,1
"1966",18590,"Cristian Llama",15,75,149,1
"1967",287226,"Cristian Lobato",1,69,57,1
"1968",114339,"Cristian Maidana",3,74,142,1
"1969",574845,"Cristian Manea",2,63,42,1
"1970",24791,"Cristian Molinaro",162,77,147,2
"1971",115330,"Cristian Pasquato",6,74,121,1
"1972",33889,"Cristian Portilla",3,67,152,1
"1973",282692,"Cristian Portu",1,72,67,1
"1974",42650,"Cristian Raimondi",94,72,141,1
"1975",31104,"Cristian Riveros",3,76,160,1
"1976",26310,"Cristian Rodriguez",47,81,145,3
"1977",12766,"Cristian Sapunaru",80,77,132,2
"1978",39714,"Cristian Silvestri",13,72,144,1
"1979",41763,"Cristian Stellini",1,67,131,1
"1980",58294,"Cristian Stuani",97,75,126,2
"1981",183544,"Cristian Suarez",3,71,51,1
"1982",213704,"Cristian Tello Herrera",47,79,56,3
"1983",181189,"Cristian Trombetta",3,66,41,1
"1984",30906,"Cristian Zaccardo",153,81,141,2
"1985",24970,"Cristian Zapata",174,80,131,2
"1986",27701,"Cristian Zenoni",41,72,51,1
"1987",239350,"Cristiano Biraghi",60,73,49,2
"1988",39229,"Cristiano Del Grosso",137,72,149,1
"1989",38762,"Cristiano Doni",50,79,151,1
"1990",25337,"Cristiano Lucarelli",29,85,131,1
"1991",39313,"Cristiano Lupatelli",4,70,343,1
"1992",239964,"Cristiano Piccini",20,73,40,2
"1993",30893,"Cristiano Ronaldo",251,93,145,2
"1994",31739,"Cristiano Zanetti",35,82,172,1
"1995",163887,"Cristiano",27,68,337,1
"1996",22428,"Cristiano",45,74,142,1
"1997",50449,"Cristobal Jorquera",17,75,60,1
"1998",169753,"Cristobal",1,69,144,1
"1999",179059,"Cristophe Diandy",54,68,135,1
"2000",39388,"Csaba Feher",52,70,153,1
"2001",11061,"Csaba Horvath",108,66,122,2
"2002",149855,"Cuco Martina",90,71,67,2
"2003",640725,"Curro Sanchez",1,61,46,1
"2004",24658,"Curtis Davies",96,78,137,1
"2005",291854,"Curtis Good",3,63,47,1
"2006",30577,"Custodio",87,77,144,1
"2007",104388,"Cyprien Baguette,23",24,58,292,1
"2008",40687,"Cyriaque Louvion",11,68,133,1
"2009",307015,"Cyriaque Rivieyran",3,66,56,1
"2010",526230,"Cyriel Dessers",4,65,58,1
"2011",26325,"Cyril Jeunechamp",60,75,128,1
"2012",26289,"Cyril Rool",18,75,140,1
"2013",38920,"Cyril Thereau",188,78,136,2
"2014",46224,"Cyrille Merville",19,70,354,1
"2015",110113,"Daan Bovenberg",45,68,53,1
"2016",282011,"Daan Disveld",1,61,50,1
"2017",279105,"Daan Smith",10,61,53,1
"2018",39878,"Daan van Gijseghem",41,69,141,1
"2019",512747,"Dabney Dos Santos",37,70,56,1
"2020",96615,"Dady",33,73,135,2
"2021",559029,"Daimy Deflem",1,57,45,1
"2022",30526,"Daisuke Matsui",34,75,148,2
"2023",522750,"Dalbert",11,71,43,1
"2024",611840,"Dalcio Gomes",6,69,46,1
"2025",356400,"Dale Carrick",11,58,46,1
"2026",161012,"Daley Blind",159,81,135,2
"2027",514806,"Daley Sinkgraven",37,74,63,1
"2028",12320,"Dalibor Pleva",12,60,47,1
"2029",33967,"Dalibor Stevanovic",63,74,161,2
"2030",77813,"Dalibor Veselinovic",46,69,69,1
"2031",38837,"DaMarcus Beasley",8,80,149,1
"2032",101969,"Dame N'Doye",14,80,121,1
"2033",132830,"Damian Bellon",6,56,120,1
"2034",433760,"Damian Ciechanowski",3,53,41,1
"2035",196238,"Damian Dabrowski",73,68,115,1
"2036",56867,"Damian Escudero",4,74,138,1
"2037",429845,"Damian Garbacik",1,51,56,1
"2038",173393,"Damian Hops Chmiel",43,64,52,1
"2039",309892,"Damian Jakubik",3,54,56,1
"2040",443987,"Damian Kugiel",1,60,57,1
"2041",113794,"Damian Leandro Casalinuovo",16,70,122,1
"2042",38952,"Damian Macaluso Rojas",18,67,115,1
"2043",195335,"Damian Suarez",110,76,56,1
"2044",465828,"Damian Szymanski",10,54,64,1
"2045",24423,"Damian Tixier",36,64,119,2
"2046",208315,"Damian Zbozien",36,66,60,1
"2047",27669,"Damiano Ferronetti",22,74,149,1
"2048",179206,"Damiano Schet",8,63,60,1
"2049",190971,"Damiano Zanon",21,67,56,1
"2050",27732,"Damiano Zenoni",10,77,117,1
"2051",46726,"Damien Da Silva",45,75,121,1
"2052",23030,"Damien Delaney",97,75,139,1
"2053",34574,"Damien Duff",135,81,143,1
"2054",473859,"Damien Dussaut",10,64,60,1
"2055",42147,"Damien Germanier",1,48,114,1
"2056",26290,"Damien Gregorini",77,75,369,1
"2057",38434,"Damien Lahaye",7,58,290,1
"2058",172610,"Damien Le Tallec",1,68,103,1
"2059",93347,"Damien Marcq",90,70,134,2
"2060",46004,"Damien Miceli",1,59,127,1
"2061",26345,"Damien Perquis",87,75,142,2
"2062",93348,"Damien Perrinelle",5,70,134,1
"2063",40701,"Damien Plessis",11,72,126,3
"2064",95977,"Damien Rascle",3,60,290,1
"2065",71472,"Damien Tiberi",18,65,119,1
"2066",25770,"Damir Dzombic",3,57,121,1
"2067",38247,"Damir Mirvic",27,62,118,1
"2068",27502,"Damir Vrancic",8,69,60,1
"2069",196186,"Damjan Djokovic",22,66,48,2
"2070",243440,"Dammyano Grootfaam",1,59,44,1
"2071",46810,"Dan Gosling",34,74,141,1
"2072",321020,"Dan Mori",6,65,63,1
"2073",249761,"Dan Nistor",1,70,49,1
"2074",299380,"Dan Twardzik",30,59,293,1
"2075",46392,"Dani Abalo",2,68,120,1
"2076",151058,"Dani Benitez",38,74,77,1
"2077",183497,"Dani Castellano",25,69,120,1
"2078",56846,"Dani Estrada",54,71,144,1
"2079",92527,"Dani Fernandez",37,69,140,2
"2080",433311,"Dani Garcia",63,74,51,1
"2081",183348,"Dani Hernandez",12,73,370,1
"2082",43282,"Dani Mallo",15,70,346,1
"2083",580704,"Dani Ndi",10,70,48,1
"2084",280528,"Dani Nieto",1,70,58,1
"2085",429893,"Dani Quintana",43,69,46,1
"2086",180270,"Dani Sanchez",3,64,45,1
"2087",174634,"Dani Schahin",18,70,102,1
"2088",295212,"Dani Sotres",1,65,325,1
"2089",163897,"Dani",24,61,51,1
"2090",25984,"Daniel Agger",116,83,166,1
"2091",33988,"Daniel Alves",220,86,169,1
"2092",436036,"Daniel Amartey",1,71,62,1
"2093",33018,"Daniel Aranzubia",141,79,397,1
"2094",181379,"Daniel Ayala",6,72,113,1
"2095",37319,"Daniel Baier",152,79,141,1
"2096",212873,"Daniel Batz",1,65,333,1
"2097",56932,"Daniel Beichler",1,70,141,1
"2098",215166,"Daniel Boateng",1,59,39,1
"2099",78142,"Daniel Brezny",1,56,113,1
"2100",37342,"Daniel Brinkmann",3,67,126,1
"2101",94915,"Daniel Brosinski",55,74,121,1
"2102",35828,"Daniel Brueckner",12,69,128,1
"2103",317277,"Daniel Bujok",2,54,52,1
"2104",188058,"Daniel Burn",1,69,53,1
"2105",188498,"Daniel Caligiuri",105,78,130,1
"2106",67940,"Daniel Calvo",6,60,131,1
"2107",40957,"Daniel Candeias",64,75,121,2
"2108",40940,"Daniel Carrico",122,80,142,3
"2109",282674,"Daniel Carvajal",100,82,65,2
"2110",531629,"Daniel Ceballos",19,74,63,1
"2111",37967,"Daniel Chavez",10,67,122,1
"2112",42052,"Daniel Ciofani",33,72,55,1
"2113",26399,"Daniel Congre",228,77,140,1
"2114",26143,"Daniel Cousin,20",20,79,113,2
"2115",36852,"Daniel Cruz",29,72,143,1
"2116",177698,"Daniel Davari",38,69,347,2
"2117",37684,"Daniel de Ridder",46,73,139,3
"2118",432389,"Daniel De Silva",1,60,49,1
"2119",260486,"Daniel Devine",53,62,39,1
"2120",141145,"Daniel Didavi",61,79,131,1
"2121",21213,"Daniel Dunst",8,55,51,1
"2122",282168,"Daniel Dziwniel",46,64,54,2
"2123",150065,"Daniel Elias Araujo Maykon",44,69,136,1
"2124",93218,"Daniel Fanger",7,56,59,1
"2125",31299,"Daniel Fernandes",16,77,376,1
"2126",535957,"Daniel Follonier",13,64,50,1
"2127",23823,"Daniel Fox",44,71,142,2
"2128",24744,"Daniel Gabbidon",69,78,109,1
"2129",175806,"Daniel Galbraith",10,64,120,1
"2130",196126,"Daniel Gimenez",14,70,346,1
"2131",177720,"Daniel Ginczek",33,77,108,1
"2132",38759,"Daniel Graham",75,76,107,1
"2133",33778,"Daniel Guiza",9,83,127,1
"2134",30919,"Daniel Gygax",68,74,125,2
"2135",29303,"Daniel Haas",33,72,353,1
"2136",24138,"Daniel Halfar",25,73,140,1
"2137",172768,"Daniel Hoeegh",10,69,53,1
"2138",39843,"Daniel Imhof",55,68,132,2
"2139",33768,"Daniel Jarque",36,77,133,1
"2140",26257,"Daniel Jensen",10,78,162,2
"2141",150018,"Daniel Kabir Mustafa",15,66,129,1
"2142",256968,"Daniel Kaufmann",10,57,59,1
"2143",40600,"Daniel Kome",10,74,145,1
"2144",40523,"Daniel Larsson",28,72,97,1
"2145",42231,"Daniel Lopar",147,65,319,1
"2146",388793,"Daniel Lopez",3,63,46,1
"2147",277935,"Daniel Lukasik",50,67,57,1
"2148",30425,"Daniel Majstorovic",33,84,145,1
"2149",157249,"Daniel Mojsov",8,60,62,1
"2150",33599,"Daniel Moreira",33,81,111,1
"2151",39994,"Daniel Niculae",82,72,121,1
"2152",40103,"Daniel Omoya Braaten",71,76,130,1
"2153",111858,"Daniel Opare",34,75,109,2
"2154",40846,"Daniel Oprita",8,57,43,1
"2155",208710,"Daniel Panizzolo",20,57,49,1
"2156",75307,"Daniel Parejo",121,82,142,1
"2157",114664,"Daniel Pavlovic",116,65,128,2
"2158",522576,"Daniel Pinillos",5,67,54,1
"2159",295060,"Daniel Potts",1,63,49,1
"2160",43158,"Daniel Pudil",73,71,135,2
"2161",282295,"Daniel Redmond",15,64,56,1
"2162",207118,"Daniel Royer",1,71,52,1
"2163",97734,"Daniel Schwaab",162,75,128,1
"2164",32088,"Daniel Seaborne",49,65,114,1
"2165",27371,"Daniel Sikorski",38,67,46,2
"2166",291107,"Daniel Soares Brites",1,58,48,1
"2167",51553,"Daniel Sturridge",85,83,111,1
"2168",28110,"Daniel Swanson",44,72,137,1
"2169",39498,"Daniel Tozser",72,74,153,2
"2170",66891,"Daniel Unal",1,59,125,1
"2171",33085,"Daniel van Buyten",95,87,140,1
"2172",74169,"Daniel Wass",108,77,110,2
"2173",193176,"Daniel Williams",28,73,135,1
"2174",33285,"Daniel Ziebig",27,67,132,1
"2175",195413,"Daniele Baselli",49,78,49,1
"2176",34952,"Daniele Bonera",89,83,161,2
"2177",42387,"Daniele Cacia",14,74,151,1
"2178",41536,"Daniele Capelli",58,75,135,1
"2179",24405,"Daniele Conti",196,78,150,1
"2180",39556,"Daniele Corvia",18,73,123,1
"2181",41540,"Daniele Croce",54,75,51,1
"2182",30682,"Daniele De Rossi",210,86,154,1
"2183",39386,"Daniele De Vezze",4,68,151,1
"2184",27672,"Daniele Dessena",135,75,156,1
"2185",41378,"Daniele Ficagna",21,73,123,1
"2186",39534,"Daniele Franceschini",26,75,148,1
"2187",37541,"Daniele Galloppa",107,77,155,1
"2188",24793,"Daniele Gastaldello",194,78,139,1
"2189",41661,"Daniele Mannini",73,77,145,1
"2190",42692,"Daniele Padelli",108,76,371,1
"2191",27675,"Daniele Paponi",6,69,57,1
"2192",24792,"Daniele Portanova",177,76,136,1
"2193",111747,"Daniele Ragatzu",8,70,107,1
"2194",358155,"Daniele Rugani",46,78,52,1
"2195",67298,"Daniele Russo",29,57,50,1
"2196",585237,"Daniele Verde",1,69,54,1
"2197",11863,"Danielson",175,71,111,1
"2198",119839,"Danijel Aleksic",27,66,123,2
"2199",38773,"Danijel Ljuboja",105,77,134,2
"2200",177652,"Danijel Marceta",3,65,54,1
"2201",25751,"Danijel Milicevic",64,76,51,1
"2202",30477,"Danijel Pranjic",46,78,152,4
"2203",183230,"Danijel Stojanovic",12,59,53,1
"2204",115184,"Danijel Subasic",108,81,403,1
"2205",362120,"Danilo Cataldi",16,73,49,1
"2206",130155,"Danilo D'Ambrosio",62,75,62,1
"2207",209312,"Danilo Dias",90,79,39,1
"2208",210704,"Danilo Fernando Avelar",68,75,42,2
"2209",240235,"Danilo Pereira",105,80,58,2
"2210",207039,"Danilo Soares",1,72,58,1
"2211",27708,"Danilo Soddimo",18,68,137,1
"2212",143403,"Danilo",13,66,89,1
"2213",185909,"Danilo",2,65,47,1
"2214",19249,"Danilo",167,81,126,1
"2215",208077,"Danilo",109,81,53,2
"2216",208943,"Danilo",1,67,64,1
"2217",281339,"Danilo",8,64,54,1
"2218",570432,"Danilo",38,78,55,2
"2219",36789,"Danko Lazovic",24,80,140,1
"2220",417818,"Danny Bakker",50,69,45,1
"2221",38979,"Danny Buijs",39,67,145,2
"2222",24408,"Danny Collins",70,74,138,1
"2223",240537,"Danny da Costa",22,70,54,1
"2224",173317,"Danny Drinkwater",44,76,129,1
"2225",32891,"Danny Grainger",122,69,112,1
"2226",40565,"Danny Guthrie",61,75,149,1
"2227",26721,"Danny Guyt",12,61,50,1
"2228",35467,"Danny Higginbotham",60,74,133,1
"2229",143512,"Danny Hoesen",33,71,107,1
"2230",45462,"Danny Holla",112,71,150,1
"2231",214426,"Danny Ings",19,76,96,1
"2232",32703,"Danny Invincibile",39,69,117,1
"2233",26451,"Danny Koevermans",9,76,127,1
"2234",162679,"Danny Latza",10,74,101,1
"2235",30338,"Danny Murphy",133,77,148,1
"2236",33941,"Danny Pugh",8,70,151,1
"2237",71360,"Danny Racchi",6,58,99,1
"2238",46353,"Danny Rose",104,78,127,1
"2239",26637,"Danny Schenkel",18,68,132,1
"2240",35438,"Danny Shittu",5,72,126,1
"2241",49571,"Danny Simpson",133,76,140,1
"2242",163165,"Danny Verbeek",43,68,58,1
"2243",254472,"Danny Ward",23,65,321,2
"2244",23271,"Danny Webber",1,81,116,1
"2245",113836,"Danny Welbeck",94,80,105,1
"2246",469296,"Danny Williams",48,61,47,1
"2247",168308,"Danny Wilson",57,71,103,2
"2248",33330,"Danny Wintjens",3,66,320,1
"2249",19000,"Dante Adrian Senger",35,61,52,1
"2250",38432,"Dante",191,84,153,1
"2251",520798,"Dany da Silva",1,55,270,1
"2252",491168,"Dany Maury",1,60,48,1
"2253",179522,"Dany Nounkeu",29,77,135,1
"2254",467478,"Danzell Gravenberch",1,62,44,1
"2255",355744,"Darian MacKinnon",48,57,50,1
"2256",18734,"Dario Cvitanich",74,77,150,2
"2257",39304,"Dario Dainelli",191,77,147,1
"2258",361946,"Dario Del Fabro",3,69,47,1
"2259",133201,"Dario Dumic",12,66,141,1
"2260",39732,"Dario Knezevic",21,72,130,1
"2261",29529,"Dario Kresic",1,74,364,1
"2262",104646,"Dario Lezcano",120,71,50,2
"2263",460004,"Dario Melnjak",3,64,46,1
"2264",30730,"Dario Simic,25",23,74,149,1
"2265",38248,"Dario Smoje",2,72,144,1
"2266",467511,"Dario Tanda",1,63,51,1
"2267",47155,"Dario Vidosic",33,70,128,2
"2268",158278,"Dario Vujicevic",23,68,135,1
"2269",687687,"Dario Zanatta",1,53,53,1
"2270",30340,"Darius Vassell",4,80,55,1
"2271",30977,"Dariusz Dudka",125,72,142,3
"2272",355434,"Dariusz Formella",7,64,62,1
"2273",68836,"Dariusz Jarecki",51,59,120,1
"2274",69328,"Dariusz Kolodziej",13,59,51,1
"2275",69276,"Dariusz Latka,27",64,64,95,1
"2276",68744,"Dariusz Pietrasiak",106,69,136,1
"2277",309050,"Dariusz Trela",74,66,323,1
"2278",357288,"Dariusz Zjawinski",9,58,59,1
"2279",164695,"Darko Bodul",25,69,106,3
"2280",304855,"Darko Jevtic",30,70,56,2
"2281",119014,"Darko Lazovic",3,74,55,1
"2282",26492,"Darl Douglas",69,69,149,1
"2283",150210,"Darley",5,69,345,1
"2284",449205,"Darnell Fisher",14,59,56,1
"2285",609733,"Darnell Furlong",3,66,55,1
"2286",32553,"Darren Barr",135,68,133,1
"2287",23949,"Darren Bent",106,85,126,1
"2288",32661,"Darren Dods",45,70,133,1
"2289",24148,"Darren Fletcher",150,83,159,1
"2290",206592,"Darren Keet",84,69,346,1
"2291",445515,"Darren Lyon",10,56,52,1
"2292",279109,"Darren Maatsen",11,61,45,2
"2293",32427,"Darren Mackie",57,77,122,1
"2294",17600,"Darren McGregor",59,68,54,1
"2295",32449,"Darren O'Dea",39,70,118,1
"2296",33048,"Darren Pratley",12,72,140,1
"2297",37780,"Darren Randolph",117,73,369,2
"2298",638613,"Darren Rosheuvel",1,62,64,1
"2299",24156,"Darron Gibson",41,77,149,1
"2300",31993,"Darryl Duffy",1,67,95,1
"2301",158841,"Darryl Lachman",83,72,120,1
"2302",181258,"Darryl Westlake",11,64,125,1
"2303",244904,"Darwin Andrade",19,70,36,1
"2304",289278,"Darwin Machis",1,67,49,1
"2305",104482,"Daryl Janmaat",191,77,133,2
"2306",24410,"Daryl Murphy",17,73,134,2
"2307",277609,"Daryl van Mieghem",31,67,65,1
"2308",447413,"Daryl Werker",1,62,55,1
"2309",354792,"Daryll Meggatt",1,53,55,1
"2310",196221,"Dave Bulthuis",76,70,63,1
"2311",23288,"Dave Kitson",15,76,118,1
"2312",163254,"David Abdul",1,58,125,1
"2313",18904,"David Abraham",164,77,124,3
"2314",139922,"David Addy",65,67,132,2
"2315",121633,"David Alaba",100,85,127,1
"2316",30666,"David Albelda",90,80,147,1
"2317",212715,"David Amoo",22,69,125,1
"2318",192923,"David Anon",1,59,121,1
"2319",39699,"David Baiocco",18,71,159,1
"2320",41294,"David Barral",152,76,143,1
"2321",17343,"David Barron",49,62,127,1
"2322",30612,"David Beckham",18,87,169,2
"2323",41119,"David Bellion",35,76,124,1
"2324",23760,"David Bentley",41,83,163,1
"2325",243240,"David Biton",28,72,50,2
"2326",24077,"David Buchanan",20,63,125,1
"2327",150320,"David Caiado",6,65,81,2
"2328",35983,"David Carney",4,68,121,2
"2329",32829,"David Clarkson",45,72,123,1
"2330",37456,"David Cobeno",28,75,378,1
"2331",165518,"David Cornell",5,58,295,1
"2332",37470,"David Cortes",91,75,141,1
"2333",479217,"David Costas",14,70,55,1
"2334",421797,"David Crespo",1,59,62,1
"2335",41722,"David Da Costa",161,68,336,1
"2336",187189,"David Davis",10,69,40,2
"2337",27009,"David De Freitas",12,72,143,1
"2338",182917,"David De Gea",222,87,429,2
"2339",41616,"David Degen",101,70,133,1
"2340",178291,"David Destorme",97,68,128,1
"2341",27665,"David Di Michele",76,82,130,2
"2342",41216,"David Ducourtioux",152,73,149,1
"2343",30342,"David Dunn",53,77,146,1
"2344",24234,"David Edgar",7,67,148,1
"2345",24676,"David Edwards",29,68,135,1
"2346",25505,"David Elebert",28,64,114,1
"2347",31643,"David Elm",1,72,125,1
"2348",557546,"David Ferguson",1,50,40,1
"2349",37290,"David Fernandez",26,68,130,1
"2350",46881,"David Fleurival",27,66,124,3
"2351",25070,"David Fox",20,69,130,1
"2352",140500,"David Frey",1,50,54,1
"2353",38468,"David Fuster Torrijos",8,75,148,1
"2354",33767,"David Garcia",51,70,147,1
"2355",74991,"David Garcia",16,70,135,1
"2356",37498,"David Generelo",1,73,141,1
"2357",40988,"David Gigliotti",3,72,117,1
"2358",528873,"David Goldar",1,64,64,1
"2359",42141,"David Gonzalez",36,59,292,1
"2360",50051,"David Gonzalez",7,69,344,1
"2361",32465,"David Goodwillie",109,75,113,2
"2362",25166,"David Graham",28,63,51,1
"2363",43279,"David Healy",7,77,128,1
"2364",41019,"David Hellebuyck",66,75,156,1
"2365",473937,"David Holman",1,63,47,1
"2366",238766,"David Hopkirk",1,49,47,1
"2367",104411,"David Hubert",88,70,126,1
"2368",610668,"David Ivan",7,67,53,1
"2369",36286,"David James",61,83,413,1
"2370",30749,"David Jarolim",109,79,155,2
"2371",30676,"David Jemmali",17,77,121,1
"2372",25415,"David Jones",74,71,144,1
"2373",246218,"David Junca",25,70,52,1
"2374",553597,"David Kinsombi",1,63,55,1
"2375",32697,"David Lilley",15,66,133,1
"2376",108572,"David Lomban",85,74,130,1
"2377",215584,"David Lopez",67,77,54,2
"2378",33866,"David Lopez",38,80,148,1
"2379",52133,"David Luiz",166,83,139,3
"2380",32725,"David Mackay",221,68,119,1
"2381",25797,"David Marazzi",28,60,98,1
"2382",32446,"David Marshall",37,75,371,1
"2383",193870,"David Mateos",13,70,119,1
"2384",32484,"David McCracken",31,67,129,1
"2385",32323,"David McNamee",8,69,109,1
"2386",150707,"David Mendes",15,64,124,2
"2387",33335,"David Mendes",27,74,149,1
"2388",21645,"David Meul",34,62,321,1
"2389",131583,"David Meyler",56,71,137,1
"2390",166768,"David Mitchell",1,57,290,1
"2391",289217,"David Moberg Karlsson",1,66,50,1
"2392",160901,"David Moser",6,56,281,1
"2393",30276,"David Navarro",188,79,134,2
"2394",41175,"David Ngog",78,78,119,2
"2395",23190,"David Nugent",36,78,127,1
